# avg. trip duration [s]
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
107.50
112.00
112.00
112.00
112.00
112.00
112.00
112.00
112.00
112.00
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
112.75
125.00
125.00
125.00
125.00
125.00
125.00
138.17
138.17
138.17
138.17
138.17
138.17
138.17
138.17
138.17
141.86
141.86
141.86
141.86
141.86
141.86
149.00
149.00
149.00
149.00
149.00
149.00
149.00
149.00
149.00
149.00
149.00
149.00
149.00
149.00
149.00
159.56
159.56
159.56
159.56
159.56
159.56
159.56
159.56
159.56
159.56
159.56
159.56
159.56
159.56
159.56
159.56
159.56
159.56
159.56
159.56
159.56
